Time            ,Cm                ,Cd                ,Cl                
255.2299246,-0.029430490775,0.045904838004,0.032369928491
255.2303182,-0.029576638317,0.045854034067,0.032000731566
255.2307119,-0.029722791179,0.045803276444,0.03163150622
255.2311055,-0.029868864183,0.045752589993,0.031262398847
255.2314992,-0.030014814261,0.045701987328,0.030893485513
255.2318928,-0.030160771731,0.045651430263,0.030524539514
255.2322864,-0.030306743436,0.045600916816,0.030155548104
255.2326801,-0.030452618677,0.045550479343,0.029786703194
255.2330737,-0.030598388296,0.045500120556,0.029418021506
255.2334673,-0.03074415699,0.045449809738,0.029049320229
255.233861,-0.030889925823,0.045399546505,0.028680598347
255.2342546,-0.031035623345,0.04534935176,0.028311979927
255.2346482,-0.031181188238,0.04529924378,0.027943565992
255.2350419,-0.031326762035,0.045249180903,0.027575113452
255.2354355,-0.031472337451,0.045199164834,0.027206640359
255.2358291,-0.031617822772,0.045149222687,0.026838303445
255.2362228,-0.031763214544,0.045099355273,0.026470108399
255.2366164,-0.031908583502,0.045049542079,0.026101932998
255.23701,-0.032053979919,0.044999768432,0.025733689769
255.2374037,-0.03219927339,0.044950072271,0.025365603902
255.2377973,-0.032344461416,0.044900454149,0.024997680609
255.2381909,-0.032489651985,0.044850882655,0.024629733328
255.2385846,-0.032634842418,0.044801358461,0.024261765854
255.2389782,-0.032779946294,0.044751906802,0.02389392799
255.2393719,-0.032924942175,0.044702533693,0.023526256734
255.2397655,-0.033069927436,0.044653211013,0.023158581964
255.2401591,-0.033214929405,0.044603930598,0.022790857768
255.2405528,-0.033359833927,0.044554725859,0.022423282252
255.2409464,-0.033504626694,0.04450560065,0.022055880156
255.24134,-0.033649423975,0.044456521397,0.021688450236
255.2417337,-0.033794221242,0.044407489111,0.021321002039
255.2421273,-0.03393893496,0.044358527982,0.020953679516
255.2425209,-0.034083539298,0.044309645607,0.02058652636
255.2429146,-0.034228127777,0.044260814885,0.020219378953
255.2433082,-0.034372740269,0.044212024275,0.019852168656
255.2437018,-0.034517247026,0.044163310967,0.019485124211
255.2440955,-0.034661655315,0.044114673027,0.019118230443
255.2444891,-0.034806050378,0.044066085824,0.01875133952
255.2448827,-0.034950451674,0.044017543805,0.01838441733
255.2452764,-0.035094773313,0.043969071577,0.018017613471
255.24567,-0.03523897154,0.043920681563,0.017651004228
255.2460636,-0.035383169855,0.043872338349,0.017284373854
255.2464573,-0.035527372411,0.043824040786,0.016917714891
255.2468509,-0.035671475971,0.043775818497,0.016551207259
255.2472446,-0.035815491579,0.043727668353,0.016184831985
255.2476382,-0.035959471178,0.043679575587,0.015818495694
255.2480318,-0.036103471972,0.043631523501,0.015452102659
255.2484255,-0.036247378037,0.043583545407,0.015085853517
255.2488191,-0.036391171393,0.043535646073,0.01471977934
255.2492127,-0.036534968366,0.043487792408,0.014353678089
255.2496064,-0.036678742543,0.04343999185,0.013987596346
255.25,-0.036822445664,0.043392258531,0.013621614843
255.2503962,-0.036967358964,0.04334391663,0.013251441323
255.2507924,-0.037111940937,0.043296051206,0.012883103514
255.2511886,-0.037256379811,0.043248256772,0.012515134227
255.2515848,-0.03740076457,0.043200504729,0.012147212887
255.251981,-0.037545112338,0.043152801712,0.011779316539
255.2523772,-0.037689404184,0.043105156951,0.011411483724
255.2527734,-0.0378336542,0.043057568022,0.011043692037
255.2531696,-0.03797784112,0.043010041715,0.010675983688
255.2535651,-0.038121665926,0.04296274001,0.010309390991
255.2539607,-0.038265502016,0.042915397985,0.0099424369478
255.2543563,-0.038409319073,0.042868111507,0.0095754577449
255.2547518,-0.038553082813,0.042820891073,0.0092085533777
255.2551474,-0.038696777071,0.042773738689,0.0088417505478
255.2555429,-0.038840437729,0.04272664328,0.0084749852632
255.2559385,-0.038984022395,0.042679616485,0.0081083316263
255.2563341,-0.039127570232,0.042632646904,0.0077417214495
255.2567296,-0.039271053998,0.04258574234,0.0073752015477
255.2571252,-0.039414485601,0.042538899294,0.0070087504285
255.2575207,-0.03955787097,0.042492115661,0.0066423595853
255.2579163,-0.039701190894,0.042445397196,0.0062760604373
255.2583119,-0.039844456623,0.042398740607,0.0059098327955
255.2587074,-0.039987686872,0.042352140724,0.0055436463272
255.259103,-0.040130840692,0.042305608912,0.0051775711293
255.2594986,-0.040273952605,0.042259135403,0.0048115463131
255.2598941,-0.040417005562,0.042212725002,0.004445601432
255.2602897,-0.04056000064,0.042166377438,0.0040797356913
255.2606852,-0.040702948515,0.042120089591,0.0037139301911
255.2610808,-0.04084583544,0.042073865417,0.0033482082006
255.2614764,-0.040988669967,0.042027702359,0.0029825552321
255.2618719,-0.041131448747,0.041981601326,0.0026169774391
255.2622675,-0.041274179832,0.041935560054,0.0022514605838
255.2626631,-0.041416840802,0.041889584782,0.0018860432347
255.2630586,-0.041559456282,0.041843668458,0.0015206813728
255.2634542,-0.041702017581,0.041797813761,0.0011553876552
255.2638497,-0.041844512335,0.041752023911,0.00079018715002
255.2642453,-0.041986960174,0.041706293495,0.00042504625573
255.2646409,-0.042129351076,0.041660625055,5.9983016332E-05
255.2650364,-0.042271682969,0.041615019384,-0.00030499870538
255.265432,-0.04241397208,0.041569471921,-0.0006699284415
255.2658275,-0.04255619182,0.041523990026,-0.0010347591906
255.2662231,-0.042698364656,0.041478567412,-0.0013995305799
255.2666187,-0.042840474758,0.041433208398,-0.0017642164809
255.2670142,-0.042982533696,0.041387909692,-0.0021288350421
255.2674098,-0.043124530118,0.041342674464,-0.0024933671918
255.2678054,-0.043266476255,0.041297499367,-0.0028578332409
255.2682009,-0.043408361995,0.041252387089,-0.0032222157893
255.2685965,-0.043550192977,0.041207336132,-0.0035865273382
255.268992,-0.043691965428,0.041162347438,-0.0039507583869
255.2693876,-0.043833680259,0.041117420655,-0.0043149115376
255.2697832,-0.043975347326,0.04107255309,-0.0046790036995
255.2701787,-0.044116940577,0.041027751942,-0.0050429897042
255.2705743,-0.044258494754,0.040983007246,-0.0054069275195
255.2709698,-0.044399984243,0.040938326233,-0.0057707746943
255.2713654,-0.044541416095,0.040893707141,-0.0061345469821
255.271761,-0.044682794305,0.040849148834,-0.0064982499494
255.2721565,-0.044824104564,0.0408046553,-0.0068618571508
255.2725521,-0.044965360889,0.040760222557,-0.0072253910433
255.2729477,-0.045106573042,0.040715847812,-0.007588868825
255.2733432,-0.045247709705,0.040671539845,-0.0079522364693
255.2737388,-0.045388798018,0.040627291161,-0.0083155436816
255.2741343,-0.045529825775,0.040583104892,-0.0086787671004
255.2745299,-0.045670793887,0.040538980738,-0.0090419090074
255.2749255,-0.045811711349,0.040494916285,-0.0094049844321
255.275321,-0.045952556826,0.04045091722,-0.0097679569631
255.2757166,-0.046093364035,0.040406974296,-0.01013088421
255.2761121,-0.046234093238,0.040363098519,-0.010493698218
255.2765077,-0.046374780727,0.040319279697,-0.010856461914
255.2769033,-0.046515393517,0.04027552701,-0.011219117037
255.2772988,-0.046655958086,0.040231833099,-0.011581709878
255.2776944,-0.046796467237,0.040188199892,-0.011944228162
255.27809,-0.046936908815,0.040144630671,-0.012306650674
255.2784855,-0.047077299423,0.040101120871,-0.012669007065
255.2788804,-0.047217256304,0.040057855708,-0.013030063924
255.2792752,-0.047357264075,0.040014531398,-0.013391582128
255.2796701,-0.047497231127,0.039971268577,-0.013753089404
255.2800649,-0.047637143474,0.039928071387,-0.014114518019
255.2804598,-0.047776992681,0.039884939184,-0.0144758539
255.2808547,-0.04791678026,0.039841870193,-0.014837100761
255.2812495,-0.048056520748,0.039798860216,-0.015198285914
255.2816444,-0.048196181051,0.039755917895,-0.015559351638
255.2820392,-0.048335793963,0.039713034097,-0.015920355396
255.2824341,-0.048475352906,0.039670210485,-0.016281286541
255.2828289,-0.048614838532,0.039627452303,-0.016642111892
255.2832238,-0.048754272652,0.039584753449,-0.017002868963
255.2836186,-0.048893646585,0.039542116159,-0.017363543028
255.2840135,-0.049032953412,0.03949954229,-0.017724122681
255.2844084,-0.049172214507,0.039457025855,-0.01808464411
255.2848032,-0.049311406361,0.039414573446,-0.018445066895
255.2851981,-0.049450540796,0.039372181578,-0.018805411106
255.2855929,-0.049589618751,0.03932985009,-0.019165678324
255.2859878,-0.049728629364,0.039287581741,-0.019525849776
255.2863826,-0.049867592514,0.039245371107,-0.019885960818
255.2867775,-0.050006481871,0.039203225176,-0.020245965626
255.2871724,-0.05014532308,0.039161137024,-0.020605906749
255.2875672,-0.050284098832,0.039119111299,-0.020965754236
255.2879621,-0.050422823879,0.039077143972,-0.021325535065
255.2883569,-0.050561478804,0.039035240246,-0.021685215261
255.2887518,-0.050700075392,0.038993397078,-0.022044815688
255.2891466,-0.050838626458,0.038951610855,-0.022404356949
255.2895415,-0.050977093886,0.038909891947,-0.022763776339
255.2899364,-0.051115521709,0.038868228346,-0.023123149889
255.2903312,-0.051253869044,0.038826631077,-0.023482405633
255.2907261,-0.051392167228,0.038785091679,-0.02384159788
255.2911209,-0.051530407052,0.038743612656,-0.024200710002
255.2915158,-0.051668577409,0.038702196628,-0.024559720133
255.2919106,-0.051806701291,0.038660837711,-0.024918671807
255.2923055,-0.051944743732,0.038619545194,-0.025277503443
255.2927003,-0.052082745935,0.038578308033,-0.025636287535
255.2930952,-0.052220671343,0.03853713602,-0.02599496154
255.2934901,-0.052358541043,0.038496023512,-0.026353562663
255.2938849,-0.052496345299,0.03845497301,-0.026712072825
255.2942798,-0.052634089407,0.038413983126,-0.027070500776
255.2946746,-0.052771773771,0.038373053736,-0.027428846728
255.2950695,-0.052909391003,0.038332186699,-0.027787098636
255.2954643,-0.053046952337,0.038291379018,-0.028145275107
255.2958592,-0.053184446891,0.038250633597,-0.028503357774
255.2962541,-0.053321881868,0.038209948527,-0.028861358683
255.2966489,-0.053459263502,0.03816932203,-0.029219289222
255.2970438,-0.053596565429,0.038128761142,-0.029577104596
255.2974386,-0.053733814532,0.03808825852,-0.029934850857
255.2978335,-0.053871005167,0.038047815889,-0.030292519945
255.2982283,-0.054008122648,0.038007437009,-0.030650084279
255.2986232,-0.054145183222,0.037967117557,-0.031007571982
255.2990181,-0.054282179091,0.037926859675,-0.031364971023
255.2994129,-0.054419104418,0.037886664838,-0.031722270688
255.2998078,-0.05455598204,0.037846526795,-0.032079510714
255.3002026,-0.054692781845,0.03780645354,-0.032436638058
255.3005975,-0.05482952253,0.037766440167,-0.032793688005
255.3009923,-0.054966202182,0.037726486974,-0.033150652824
255.3013872,-0.055102812579,0.037686596209,-0.033507518858
255.301782,-0.055239372373,0.037646762822,-0.033864318969
255.3021769,-0.055375855075,0.037606993855,-0.034221007389
255.3025718,-0.055512284167,0.037567283101,-0.034577625808
255.3029666,-0.055648642823,0.037527634838,-0.034934141815
255.3033615,-0.055784947113,0.037488044819,-0.035290586219
255.3037563,-0.05592117961,0.037448517573,-0.035646927686
255.3041512,-0.056057346145,0.037409051529,-0.036003175796
255.3045452,-0.056193025778,0.037369843649,-0.036357956928
255.3049393,-0.056328799877,0.037330554246,-0.036713320373
255.3053334,-0.056464507402,0.037291332043,-0.037068634341
255.3057274,-0.056600155299,0.037252175342,-0.037423859267
255.3061215,-0.056735729487,0.037213084642,-0.037778975199
255.3065156,-0.056871260182,0.037174050431,-0.038134034812
255.3069096,-0.057006701116,0.03713508436,-0.038488957879
255.3073037,-0.05714209554,0.037096174866,-0.038843819884
255.3076977,-0.057277418289,0.037057328454,-0.039198577924
255.3080918,-0.057412670581,0.037018544467,-0.03955323403
255.3084859,-0.057547880524,0.036979815507,-0.039907838027
255.3088799,-0.057683002956,0.036941153286,-0.040262310783
255.309274,-0.057818074554,0.036902548207,-0.04061671603
255.3096681,-0.057953077008,0.036864004869,-0.040971023656
255.3100621,-0.058088008362,0.036825523693,-0.041325229606
255.3104562,-0.058222893212,0.03678709835,-0.041679379256
255.3108502,-0.058357692464,0.036748739004,-0.042033402634
255.3112443,-0.058492440962,0.036710436344,-0.042387361699
255.3116384,-0.05862711618,0.036672196206,-0.04274121572
255.3120324,-0.058761724448,0.036634016934,-0.043094975783
255.3124265,-0.058896284451,0.036595893556,-0.04344867383
255.3128205,-0.059030759017,0.03655783585,-0.043802245709
255.3132146,-0.059165184924,0.036519833957,-0.04415575497
255.3136087,-0.059299535708,0.036481894935,-0.044509156099
255.3140027,-0.059433821215,0.03644401609,-0.044862466534
255.3143968,-0.059568055985,0.036406193678,-0.045215710103
255.3147909,-0.05970220839,0.03636843589,-0.045568833244
255.3151849,-0.059836310364,0.036330734371,-0.045921893107
255.315579,-0.059970332274,0.036293096612,-0.046274834342
255.315973,-0.060104296874,0.03625551683,-0.046627697789
255.3163671,-0.060238201498,0.03621799576,-0.046980480184
255.3167612,-0.060372025894,0.036180538518,-0.047333144958
255.3171552,-0.060505803873,0.036143136255,-0.04768575005
255.3175493,-0.06063949758,0.036105798789,-0.048038230672
255.3179434,-0.060773136764,0.036068518452,-0.048390639083
255.3183374,-0.060906714739,0.036031296579,-0.048742961252
255.3187315,-0.06104021576,0.035994137511,-0.049095172209
255.3191255,-0.061173665435,0.035957034688,-0.04944731793
255.3195196,-0.061307030302,0.035919996749,-0.049799339949
255.3199137,-0.061440373099,0.035883007338,-0.050151346687
255.3203077,-0.061573528429,0.035846109492,-0.05050305057
255.3207018,-0.061706775489,0.035809230835,-0.05085493906
255.3210959,-0.06183989325,0.035772428725,-0.051206628125
255.3214899,-0.061972866482,0.035735706746,-0.051558088656
255.321884,-0.062105834492,0.035699028822,-0.051909562549
255.322278,-0.062238789825,0.035662396941,-0.052261038325
255.3226721,-0.062371629085,0.035625837788,-0.05261233541
255.3230662,-0.062504355296,0.035589350552,-0.052963459051
255.3234602,-0.062637035948,0.035552917654,-0.053314526468
255.3238543,-0.062769728963,0.035516524247,-0.053665635874
255.3242483,-0.062902308003,0.035480202643,-0.054016568573
255.3246424,-0.063034752998,0.035443958046,-0.054367290405
255.3250365,-0.063167190623,0.035407758089,-0.05471802732
255.3254305,-0.063299597885,0.035371608513,-0.055068733789
255.3258246,-0.063431910502,0.035335525882,-0.055419299318
255.3262187,-0.063564092731,0.035299519296,-0.055769661298
255.3266127,-0.063696245442,0.035263562641,-0.056119994023
255.3270068,-0.063828405357,0.035227646703,-0.056470361774
255.3274008,-0.063960429503,0.035191808165,-0.056820518493
255.3277949,-0.064092339783,0.035156041624,-0.057170504014
255.328189,-0.064224226722,0.035120323375,-0.057520471094
255.328583,-0.064356098105,0.035084651548,-0.057870432472
255.3289771,-0.064487873954,0.035049046629,-0.058220250493
255.3293712,-0.064619496824,0.035013523229,-0.058569826346
255.3297652,-0.064751113316,0.034978043921,-0.058919414945
255.3301593,-0.06488272151,0.034942608933,-0.059269012426
255.3305533,-0.065014204584,0.034907248191,-0.059618414135
255.3309474,-0.065145581875,0.034871956663,-0.059967654316
255.3313415,-0.065276907629,0.034836720449,-0.060316827221
255.3317355,-0.065408243532,0.034801523772,-0.060666039779
255.3321296,-0.065539468967,0.034766397472,-0.061015082739
255.3325236,-0.065670550327,0.034731350235,-0.061363901013
255.3329177,-0.065801629713,0.03469634556,-0.061712738122
255.3333118,-0.065932674209,0.034661391969,-0.062061538984
255.3337058,-0.066063623233,0.034626504874,-0.062410195676
255.334099,-0.066193946402,0.034591912084,-0.062757027189
255.3344921,-0.066324436351,0.034557203759,-0.063104633877
255.3348852,-0.066454873472,0.034522557818,-0.063452220622
255.3352784,-0.066585226373,0.034487982276,-0.063799674906
255.3356715,-0.066715519234,0.034453466855,-0.064147041461
255.3360646,-0.066845752707,0.034419009856,-0.064494322207
255.3364577,-0.066975899867,0.034384617769,-0.064841471841
255.3368509,-0.06710599263,0.034350282193,-0.065188551405
255.337244,-0.06723599953,0.034316010811,-0.065535502394
255.3376371,-0.067365945318,0.034281796942,-0.065882367864
255.3380303,-0.067495829295,0.034247640842,-0.066229147988
255.3384234,-0.067625602522,0.034213554236,-0.066575754601
255.3388165,-0.067755432348,0.034179495053,-0.066922479412
255.3392097,-0.067885032192,0.034145535464,-0.067268823883
255.3396028,-0.068014633097,0.034111617321,-0.067615192206
255.3399959,-0.068144224614,0.034077743257,-0.067961565663
255.3403891,-0.068273703771,0.034043939079,-0.068307766691
255.3407822,-0.068403048074,0.034010210339,-0.068653754993
255.3411753,-0.068532378673,0.033976526535,-0.068999740432
255.3415684,-0.068661692061,0.033942888663,-0.069345717448
255.3419616,-0.068790895563,0.033909320025,-0.069691525413
255.3423547,-0.068919967627,0.033875825781,-0.070037127622
255.3427478,-0.069049009919,0.033842380534,-0.070382700354
255.343141,-0.06917805651,0.033808975724,-0.070728303687
255.3435341,-0.069306973076,0.033775644908,-0.07107370328
255.3439272,-0.069435776441,0.033742383994,-0.071418928814
255.3443204,-0.069564532793,0.033709176471,-0.071764097104
255.3447135,-0.069693299971,0.03367600766,-0.072109306443
255.3451066,-0.069821943054,0.033642911178,-0.072454323371
255.3454997,-0.069950455733,0.033609888753,-0.072799136697
255.3458929,-0.070078945176,0.033576913648,-0.073143934485
255.346286,-0.070207420049,0.033543983234,-0.073488727203
255.3466791,-0.070335786953,0.033511120824,-0.073833354282
255.3470723,-0.070464018934,0.033478333368,-0.07417776938
255.3474654,-0.07059222838,0.033445592721,-0.074522167777
255.3478585,-0.070720428278,0.033412895628,-0.074866570989
255.3482517,-0.070848512313,0.033380268625,-0.075210794781
255.3486448,-0.070976464883,0.033347715374,-0.075554812304
255.3490379,-0.071104403384,0.033315206798,-0.075898827323
255.3494311,-0.071232313358,0.033282746426,-0.076242815027
255.3498242,-0.071360121561,0.033250352456,-0.076586648479
255.3502173,-0.071487800087,0.03321803172,-0.076930279049
255.3506104,-0.07161544585,0.033185760127,-0.077273873882
255.3510036,-0.071743085459,0.033153531174,-0.077617481085
255.3513967,-0.07187061256,0.033121371129,-0.077960915614
255.3517898,-0.071997994932,0.033089287849,-0.078304121208
255.352183,-0.07212537611,0.033057245893,-0.078647348007
255.3525761,-0.072252720767,0.033025253888,-0.07899053348
255.3529692,-0.072379969608,0.032993326609,-0.079333574137
255.3533624,-0.072507070314,0.032961476915,-0.079676380586
255.3537555,-0.072634157389,0.032929671369,-0.080019185526
255.3541486,-0.072761230902,0.032897910055,-0.080361990592
255.3545417,-0.07288818185,0.032866220008,-0.080704605372
255.3549349,-0.073015013956,0.032834600311,-0.081047038648
255.355328,-0.073141798564,0.032803033183,-0.081389411418
255.3557211,-0.073268592469,0.032771504619,-0.081731822938
255.3561143,-0.073395258299,0.032740048429,-0.082074035217
255.3565074,-0.073521796344,0.03270866436,-0.082416048183
255.3569005,-0.073648311179,0.032677326959,-0.082758045741
255.3572937,-0.073774803768,0.032646035613,-0.083100025967
255.3576868,-0.073901193985,0.032614809853,-0.083441848121
255.3580799,-0.074027452981,0.032583656969,-0.083783464556
255.3584731,-0.074153674513,0.032552554044,-0.084125038593
255.3588662,-0.074279891909,0.032521492675,-0.084466627692
255.3592593,-0.074405999509,0.032490498785,-0.084808048521
255.3596524,-0.074531960651,0.032459581359,-0.085149237614
255.3600456,-0.074657914444,0.032428706277,-0.085490437843
255.3604387,-0.074783831646,0.032397880833,-0.085831597686
255.3608318,-0.074909648093,0.032367120493,-0.086172604784
255.361225,-0.075035335068,0.032336432348,-0.08651340972
255.3616181,-0.075160980382,0.03230579486,-0.086854165859
255.3620112,-0.075286630445,0.032275196732,-0.0871949529
255.3624044,-0.075412146887,0.032244671667,-0.087535530539
255.3627975,-0.075537537526,0.032214217689,-0.087875911798
255.3631906,-0.075662912067,0.032183808147,-0.088216288337
255.3635837,-0.075788257507,0.032153446292,-0.088556636694
255.3639769,-0.075913492461,0.032123151726,-0.08889681567
255.36437,-0.076038598883,0.032092928661,-0.089236794164
255.3647631,-0.076163670132,0.032062754596,-0.089576735369
255.3651563,-0.076288733347,0.032032622995,-0.089916686426
255.3655494,-0.076413680388,0.032002559918,-0.090256457906
255.3659425,-0.076538491474,0.031972570041,-0.09059601526
255.3663357,-0.076663278639,0.031942626189,-0.090935553738
255.3667288,-0.076788052906,0.03191272571,-0.091275091933
255.3671219,-0.076912706945,0.03188289449,-0.091614445477
255.3675151,-0.077037232439,0.031853134662,-0.091953599252
255.3679082,-0.07716171974,0.031823424322,-0.092292710406
255.3683013,-0.077286210744,0.031793753297,-0.092631852866
255.3686944,-0.077410567817,0.031764154754,-0.092970785347
255.3690876,-0.077534811174,0.031734623818,-0.093309541942
255.3694807,-0.077659004024,0.031705145144,-0.093648232235
255.3698738,-0.077783206312,0.031675704211,-0.09398696013
255.370267,-0.077907279657,0.031646334452,-0.094325486737
255.3706601,-0.078031224373,0.031617035629,-0.094663812549
255.3710532,-0.078155139937,0.031587783918,-0.095002110515
255.3714464,-0.078279041514,0.031558575551,-0.095340406617
255.3718383,-0.078402149481,0.031529706431,-0.095676364006
255.3722302,-0.078525429153,0.031500692133,-0.096013238905
255.3726222,-0.078648697251,0.031471729961,-0.096350176556
255.3730141,-0.078771878138,0.031442837474,-0.096686973411
255.373406,-0.078895000474,0.031414002641,-0.097023683431
255.3737979,-0.079018034937,0.031385230636,-0.097360258111
255.3741899,-0.079141004018,0.031356511533,-0.097696746869
255.3745818,-0.079263872074,0.031327857198,-0.098033047431
255.3749737,-0.079386697265,0.03129925694,-0.098369320084
255.3753657,-0.079509443851,0.0312707164,-0.09870547525
255.3757576,-0.07963212212,0.031242232505,-0.099041531485
255.3761495,-0.079754716295,0.031213808756,-0.09937746253
255.3765415,-0.07987725826,0.031185437369,-0.099713325065
255.3769334,-0.079999705061,0.031157128463,-0.10004904373
255.3773253,-0.080122103237,0.031128870905,-0.1003846995
255.3777173,-0.080244401077,0.031100676939,-0.10072020325
255.3781092,-0.080366648836,0.031072534685,-0.10105564107
255.3785011,-0.080488814186,0.031044451663,-0.10139095832
255.3788931,-0.08061090861,0.031016425176,-0.1017261745
255.379285,-0.080732930246,0.030988458008,-0.10206127931
255.3796769,-0.08085489386,0.030960545968,-0.10239630242
255.3800689,-0.080976765477,0.030932691608,-0.10273119636
255.3804608,-0.081098568121,0.030904892526,-0.10306599513
255.3808527,-0.081220294935,0.030877151007,-0.1034006863
255.3812447,-0.081341945741,0.030849466864,-0.10373526744
255.3816366,-0.081463527963,0.030821838439,-0.10406975116
255.3820285,-0.081585030194,0.030794268368,-0.10440411825
255.3824204,-0.081706467259,0.030766753082,-0.10473839404
255.3828124,-0.081827817852,0.030739297704,-0.10507254205
255.3832043,-0.081949103718,0.030711896922,-0.10540659984
255.3835962,-0.082070321868,0.030684551557,-0.10574056183
255.3839882,-0.082191448915,0.030657267028,-0.10607438847
255.3843801,-0.082312512516,0.030630036764,-0.10640812719
255.384772,-0.082433511644,0.030602860749,-0.10674177335
255.385164,-0.082554424013,0.030575744368,-0.10707528944
255.3855559,-0.082675267398,0.030548683391,-0.10740870758
255.3859478,-0.082796042438,0.03052167778,-0.10774202922
255.3863398,-0.082916736676,0.030494730279,-0.10807523275
255.3867317,-0.083037360021,0.030467838614,-0.10840833561
255.3871236,-0.083157910326,0.030441003381,-0.10874133422
255.3875156,-0.08327838021,0.030414226156,-0.10907421543
255.3879075,-0.083398789278,0.030387502461,-0.1094070144
255.3882994,-0.083519110365,0.030360838612,-0.10973968383
255.3886914,-0.083639370139,0.030334228314,-0.11007227099
255.3890833,-0.083759544407,0.030307677061,-0.11040473277
255.3894752,-0.083879651157,0.030281180729,-0.11073709906
255.3898672,-0.083999688669,0.030254739576,-0.11106936679
255.3902591,-0.084119639466,0.030228357703,-0.11140150545
255.390651,-0.084239523018,0.030202030534,-0.111733549
255.3910429,-0.084359337522,0.030175758611,-0.11206549431
255.3914349,-0.084479068084,0.030149545235,-0.11239731604
255.3918268,-0.084598728662,0.030123387286,-0.11272903898
255.3922187,-0.084718316432,0.030097285253,-0.11306065806
255.3926107,-0.084837825595,0.030071240571,-0.11339216333
255.3930026,-0.084957264602,0.030045251083,-0.11372356893
255.3933945,-0.085076628845,0.030019317986,-0.11405486796
255.3937865,-0.085195911921,0.029993442366,-0.11438604672
255.3941784,-0.085315140266,0.029967618257,-0.11471715203
255.3945703,-0.085434275064,0.029941854709,-0.11504811695
255.3949623,-0.085553349233,0.029916144076,-0.11537899873
255.3953542,-0.085672340933,0.029890491371,-0.1157097594
255.3957461,-0.085791263564,0.029864893578,-0.1160404224
255.3961381,-0.085910108504,0.029839352507,-0.11637097326
255.39653,-0.086028880364,0.029813867147,-0.11670141928
255.3969219,-0.086147578465,0.02978843763,-0.11703175913
255.3973139,-0.086266199681,0.029763064735,-0.11736198812
255.3977058,-0.086384746959,0.029737747503,-0.11769211072
255.3980977,-0.086503227694,0.029712484368,-0.11802213946
255.3984897,-0.086621618407,0.029687280727,-0.11835203493
255.3988816,-0.086739948126,0.029662129874,-0.11868184689
255.3992735,-0.086858198785,0.029637036027,-0.11901154537
255.3996654,-0.086976369431,0.029611999384,-0.1193411298
255.4000574,-0.0870944736,0.029587016676,-0.11967062069
255.4004493,-0.087212496328,0.029562091332,-0.11999999217
255.4008412,-0.087330448137,0.029537220901,-0.12032926284
255.4012332,-0.087448329077,0.029512405257,-0.12065843282
255.4016251,-0.087566125998,0.029487647463,-0.12098747952
255.402017,-0.087683850514,0.029462944913,-0.1213164233
255.402409,-0.087801511792,0.029438295383,-0.12164528023
255.4028009,-0.087919084666,0.029413704702,-0.12197400663
255.4031928,-0.088036585588,0.029389169119,-0.12230263189
255.4035848,-0.088154020236,0.029364687163,-0.12263116412
255.4039767,-0.088271369316,0.029340263323,-0.12295956976
255.4043686,-0.088388655995,0.02931589219,-0.12328789118
255.4047606,-0.088505854719,0.029291579559,-0.12361608185
255.4051525,-0.088622992253,0.029267319081,-0.12394418497
255.4055444,-0.088740049241,0.029243115485,-0.12427217085
255.4059364,-0.088857031768,0.029218967345,-0.12460005
255.4063283,-0.088973943011,0.029194873841,-0.12492782765
255.4067202,-0.089090771368,0.029170837623,-0.12525548299
255.4071122,-0.089207532102,0.029146855131,-0.12558304392
255.4075041,-0.089324222299,0.029122927139,-0.12591050422
255.407896,-0.089440823203,0.029099057731,-0.12623783275
255.4082879,-0.089557355451,0.0290752423,-0.1265650648
255.4086799,-0.089673825365,0.029051479272,-0.1268922109
255.4090718,-0.089790202776,0.029027775707,-0.12721921858
255.4094637,-0.089906511197,0.029004125829,-0.12754612622
255.4098557,-0.09002275478,0.028980529048,-0.12787294512
255.4102476,-0.090138906688,0.028956991242,-0.12819962747
255.4106395,-0.090254998683,0.028933505446,-0.12852622764
255.4110315,-0.090371004329,0.028910077348,-0.12885269988
255.4114234,-0.090486942348,0.02888670286,-0.1291790775
255.4118153,-0.090602802937,0.028863383992,-0.12950534214
255.4122073,-0.090718588078,0.028840120361,-0.12983149814
255.4125992,-0.090834302699,0.028816910801,-0.13015755364
255.4129911,-0.090949931279,0.028793758883,-0.13048348201
255.4133831,-0.091065496308,0.028770659361,-0.13080932256
255.413775,-0.091180981302,0.028747616023,-0.13113504705
255.4141669,-0.091296393814,0.028724627168,-0.13146066829
255.4145589,-0.09141172195,0.028701695264,-0.13178616521
255.4149508,-0.091526996674,0.028678813282,-0.13211159023
255.4153427,-0.091642174053,0.028655991134,-0.13243686758
255.4157347,-0.091757299599,0.02863321869,-0.13276207724
255.4161266,-0.091872324091,0.02861050695,-0.13308713396
255.4165185,-0.091987295896,0.028587845147,-0.13341212076
255.4169104,-0.092102183794,0.028565240078,-0.13373698272
255.4173024,-0.09221699819,0.028542689462,-0.13406173941
255.4176943,-0.092331732329,0.028520194834,-0.13438638054
255.4180862,-0.092446403109,0.0284977524,-0.13471093411
255.4184782,-0.09256098603,0.02847536768,-0.13503535896
255.4188701,-0.092675504849,0.028453035176,-0.13535969513
255.419262,-0.092789936741,0.028430760031,-0.1356839021
255.419654,-0.092904302613,0.028408537368,-0.13600801715
255.4200459,-0.093018594658,0.028386368824,-0.13633202463
